,EstablishmentId,Summary
962,867200,"Located in Viennaâ€™s 5th district, pentahotel Vienna offers a trendy cafÃ© bar, free WiFi, a sauna and fitness room, and stylish rooms designed by Italian architect Matteo Thun. The Pilgramgasse Metro Station, providing access to the State Opera and Naschmarkt, is a 5-minute walk away."
963,867309,"Property Location <br/>With a stay at Maydrit Hotel in Madrid (Barajas Airport), you'll be convenient to El Capricho Park and Madrid Congress Centre. This 4-star hotel is within close proximity of Estadio de la Comunidad and Centro Comercial Campo de las Naciones.Rooms <br/>Make yourself at home in one of the 112 air-conditioned rooms featuring minibars. Wireless Internet access (surcharge) keeps you connected, and satellite programming is available for your entertainment. Private bathrooms have makeup/shaving mirrors and complimentary toiletries. Conveniences include direct-dial phones, as well as safes and desks.Rec, Spa, Premium Amenities <br/>Enjoy recreation amenities such as a seasonal outdoor pool or take in the view from a garden.Dining <br/>Enjoy a meal at a restaurant, or stay in and take advantage of the hotel's 24-hour room service."
964,872759,"Hotel Location: The Bella Vista Hotel is located in front of The Salini National Park within walking distance to the quaint Qawra Promenade and a few minutes stroll away from the Bugibba Square, with its many shops, bars, clubs, restaurants, water sports, casino, cinema, sandy & rocky beach and bus terminus. We also provide free shuttle bus service with return daily to Bugibba Square and Qawra.<br/><br/>General Information: A modern newly built four star hotel with 157 rooms. All rooms are well appointed with balcony, bathroom ensuite and most rooms have picturesque country views and pool views.  Room facilities include Air Conditioning, Central heating, Satellite TV, Radio, Ceiling Fan, Hair Drier, Direct Dialing Telephone,(the following at a charge) WIFI, Safe, Frigo Bar and Tea & Coffee making facilities. The Highlands Restaurant serves an exciting choice of Mediterranean cuisine. Our Outdoor Swimming pool is serviced from the Pool Bar while the Roof Top Terrace having a swim spa with bar facilities during..."
965,1310331,"The Merchant City has been at the forefront of the cityâ€™s development from St Mungo who founded Glasgow at the Cathedral, to the eponymous City Merchantsâ€™ who built the cityâ€™s prosperity and the leading arts and cultural entreupeners now spearheading the cityâ€™s current city renaissance. Whether it is culture or eating out, drinking, socialising or shopping the Merchant City is the place to be.<br/><br/>Each Dreamhouse Glasgow City Centre apartment has one/2 double bedrooms, a bath/shower room and a combined lounge, kitchen and dining room which is fully-equipped all the comforts of home."
966,1482673,"Property Location <br/><br/>With a stay at NH Barcelona Ramblas, you'll be centrally located in Barcelona, steps from Teatre Romea and Las Ramblas. This family-friendly hotel is within close proximity of Gran Teatre del Liceu and Virreina Palace."
967,1616888,"With a stay at Sarova Panafric in Nairobi, you'll be connected to the airport and minutes from Uhuru Park and Central Park. This hotel is within close proximity of Kenya Railway Golf Club and National Assembly Building. Make yourself at home in one of the 163 air-conditioned guestrooms. Your room comes with a memory foam bed. Rooms have private balconies. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with shower/tub combinations feature complimentary toiletries and bathrobes."
968,1621548,"The Smiths Hotel is a warm, friendly, family-run hotel consisting of 42 bedrooms located on Glasgow's bustling Sauchiehall Street. We offer good-value budget accommodation & are minutes away from Glasgow's many museums, art galleries, theatres, entertainment venues, night clubs & shopping streets.<br/><br/>The Smiths Hotel is home to 42 well-appointed guest rooms. We offer single rooms, twin rooms, double rooms, triple/family rooms, 4 bed rooms and 5 bed rooms.<br/><br/>Each room has a TV, satellite channels, tea/coffee facilities and telephone. We offer en-suite rooms or rooms with a shared bathroom.<br/><br/>We serve a full Scottish breakfast daily from 7am to 9am. On Sunday, the breakfast is from 8am to 9.30am.<br/><br/>The rooms are Non-Smoking & Free Wi-Fi is present throughout the Hotel.<br/><br/>Check in is from 1pm and Check out is 11am.<br/>	<br/>We have a 24 hour reception and CCTV.<br/><br/>Luggage storage facility is available.<br/><br/>We are pleased to provide complementary Free private parking- an exclusive feature for a city centre hotel."
969,1909843,"Location. <br/><br/>	Suha Hotel Apartments, Jumeirah Beach Residence is located in Dubai, close to Dubai Marina Mall, Dubai Marina, and The Montgomerie. Nearby points of interest also include The Emirates Golf Club and Ibn Battuta Mall.Property Features. <br/><br/>	Suha Hotel Apartments, Jumeirah Beach Residence features a restaurant. Room service is available. Recreational amenities include an outdoor pool. Complimentary wireless Internet access is available in public areas. Self parking is complimentary. Additional property amenities include laundry facilities.Guestrooms. <br/><br/>	90 air-conditioned guestrooms at Suha Hotel Apartments, Jumeirah Beach Residence feature safes and complimentary newspapers. All rooms include separate dining areas. At this 4-star aparthotel, accommodations include kitchens with microwaves and refrigerators. Wireless Internet access is complimentary. Televisions have DVD players."
970,2041885,"Introduction<br/>The Signature Hotel Apartments & Spa is a luxurious property, located in the trendy Dubai Marina area in the heart of New Dubai. With sublime views of the Marina waterfront, the hotel is just 3 minutes away from Marina Mall and enjoys easy access to iconic tourist attractions. Dubaiâ€™s beautiful beaches, nightlife hotspots, promenades and shopping malls like the Mall of Emirates and Dubai Mall are all conveniently reachable. The area is served by Dubai Tram and Dubai Metro links with close proximity to the Dubai Media City, Dubai Investment Park, Burj Khalifa , Dubai Parks & Resort and Palm Jumeirah.<br/>Apartments<br/>Well-appointed Studios, 1 & 2 bedroom deluxe apartments provide the ideal comforts for your stay in Dubai. Whether you are in Dubai for a short visit or an extended sojourn, each apartment is fully fitted out & well equipped with all the conveniences you may need."
971,2072270,"The Festa Winter Palace 5 * hotel is an ideal place for a sporting holiday, close to the ski slopes allows guests to enjoy the natural environment, and other activities surrounded by luxury and comfort.<br/>At your disposal 24h reception, safe, room for ski equipment, spa area with sauna, jacuzzi, steam room, indoor pool, fitness center, restaurant, and even area holding events and conferences for up to 60 people.<br/>The rooms are offered in different categories according to guest needs and needed space, all fully equipped."
972,2192487,"Qbic Hotels, 'Cheap Chic & No Frills'. If you are a budget conscious traveler and you are looking for fun, sassy and efficient discount hotel accommodation, Qbic Hotels Amsterdam is the smart way to stay!<br/><br/>Qbic Hotel Amsterdam WTC, the cheap hotel in Amsterdam is located near to Amsterdam city centre, the Amsterdam RAI and the heart of Amsterdam. It is also close to schiphol airport making it an Amsterdam airport hotel as well. The low cost and trendy design hotel in Amsterdam with its self catering accommodation, offers cheap hotel rooms and great rates,and is ideal for online reservation booking of weekend deals, city breaks, business travel,group trips, lastminute vacations, weekend breaks to Amsterdam, short Amsterdam holidays, Amsterdam breaks, trips to Amsterdam, cheap holidays to Amsterdam, weekend in Amsterdam, or last minute accommodation in Amsterdam."
973,2333543,"Welcome home at Riad Vert neasted in the heart of the medina of Marrakesh, 10 mn away from the souks and Jemaa el Fna square, you will find a peaceful haven, where green palm trees strikingly contrast with the whitewashed walls. The riad offers an outdoor hot tub and a rooftop terrace with views of Atlas mountains nearby..<br/>The 7 guests rooms are stylishly decorated with traditional Moroccan furnishings. Each is equipped with an en suite bathroom and some have a seating area.<br/>Home made breakfast is served every morning and guests will receive a complimentory fresh mint tea at their arrival. The hotel boasts modern amenities such as WI-Fi access (free). Gay friendly guest house<br/>Host table is also available"
974,2447357,"Property Location With a stay at Eurostars Oporto in Porto, you'll be minutes from Hospital de S. Joao and close to Casa da Musica. This 4-star hotel is within close proximity of Boavista Square and Casa da Musica.Rooms Make yourself at home in one of the 64 air-conditioned rooms featuring kitchens. Rooms have private balconies. Complimentary wired and wireless Internet access is available. Conveniences include phones, as well as safes and complimentary newspapers.Rec, Spa, Premium Amenities Take in the views from a rooftop terrace and make use of amenities such as complimentary wireless Internet access and babysitting/childcare.Dining Take advantage of the hotel's room service (during limited hours). Quench your thirst with your favorite drink at a bar/lounge.Business, Other Amenities Featured amenities include a business center, dry cleaning/laundry services, and a 24-hour front desk. Limited parking (subject to charges) is available onsite."
975,2466504,"Property Location <br/>With a stay at Turim Av Liberdade Hotel, you'll be centrally located in Lisbon, steps from Marques de Pombal Square and minutes from Edward VII Park. This 4-star hotel is within close proximity of Principe Real Square and Miradouro de Sao Pedro de Alcantara.Rooms <br/>Make yourself at home in one of the 165 air-conditioned rooms featuring minibars and LCD televisions. Your bed comes with cotton sheets and down blankets. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with shower/tub combinations feature rainfall showerheads and complimentary toiletries.Rec, Spa, Premium Amenities <br/>Make use of convenient amenities such as complimentary wireless Internet access, concierge services, and a television in the lobby.Dining <br/>Grab a bite to eat at the hotel's restaurant, which features a bar, or stay in and take advantage of room service (during limited hours)."
976,2534879,"With a stay at Euphoria Club Hotel and Spa in Samokov (Borovets), you'll be convenient to Borovets Ski Resort. This 4-star hotel is within the region of Musala Peak.Rooms <br/>Make yourself at home in one of the 101 guestrooms featuring refrigerators and LCD televisions. Rooms have private balconies. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with bathtubs feature complimentary toiletries and hair dryers.Rec, Spa, Premium Amenities <br/>Pamper yourself with a visit to the spa, which offers massages, body treatments, and facials. A sauna and a steam room offer a relaxing way to wind down after a day on the slopes. Additional features at this Art Deco hotel include complimentary wireless Internet access, an arcade/game room, and ski storage."
977,2597727,"With a stay at Premier Inn Dubai International Airport in Dubai (Deira), you'll be convenient to Dubai Tennis Stadium and Dubai Festival City. This hotel is within close proximity of Al Badia Golf Club and Deira City Centre. Make yourself at home in one of the 281 air-conditioned rooms featuring refrigerators and flat-screen televisions. Your bed comes with cotton sheets, and all rooms are furnished with sofa beds. Relax and take in city views from the privacy of your room. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment."
978,2727814,"In Riad Viva, you can feel the atmosphere of a small royal palace, where tradition and modern style meet together. Build in a typical Moroccan style and decorated with fine handcraft, you will enjoy the luxurious comfort of spacious and bright rooms as well as the internal pool- and Spa-area. <br/>The access to the Riad is directly near the private palace of king Mohammed VI and from the big terrace you experience the direct view into the large park of the world-famous five stars hotel Mamounia."
979,2739204,"The BarcelÃ³ FÃ¨s Medina hotel**** has been created as a haven of peace in the heart of the Medina. The hotel is situated within the Imperial City of Fez, Morocco's first imperial city, which has been declared a world heritage site by UNESCO.<br/><br/>A brand new hotel that combines comfort and functionality which can be seen in its modern rooms decorated in a contemporary style with designer furniture."
980,2845020,"lebua at State Tower is Bangkok's finest 5 star all suite hotel. With an undying passion to innovate and redefine hospitality at luxury city hotels in Thailand, lebua is more than a destination; it is a world-class experience. Enjoy the most opulent experiences at lebua at State Tower, Bangkok.<br/><br/>lebua at State Tower is an all-suite hotel where every one of our 357 suites are designed to offer you breathtaking vistas of Bangkok and the Chao Phraya river. Ranging between 66-266 square metres in area, each suite is reputed to be the most spacious in its category in the city.<br/><br/>One bedroom suite sizes start from 66 square metres. All guest suites are priced competitively against more traditional sized rooms in five star hotels and offer high speed broadband internet access. All suites provide a lounge and bedroom area.<br/><br/>At lebua, we go beyond the extra mile to make your stay a truly...<br/><br/>Check In -2pm<br/>Check Out - 12:00 Noon"
981,2941136,"Titanic Business BayrampaÅŸa offer its guests an accommodation experience beyond their expectations with its 17 storeys high unique architecture.<br/><br/>The hotel, located in one of the hills of Istanbul, a city with seven hills, offers its guests the opportunity to discover and explore the city with a single glance due to its panoramic view covering the Marmara Sea and the Islands, the historical peninsula, Hagia Sophia, Blue Mosque, Golden Horn to Maslak Business Center.<br/><br/>The 5 Star Hotel in BayrampaÅŸa, a fast developing district of Istanbul, offers easy transportation to the airport, business centers, shopping mall with the world brands and leisure places with alternative highways and public transports. As a solution to the high volume of Istanbul traffic, the guests may benefit from the subway and tram which they may reach to the stops next to the hotel comfortably with the complimentary shuttle service all day long."
982,3247550,"First Central Hotel Suites is located in the heart of Tecom one of Dubaiâ€™s leisure and business districts. Only 5 minutes walking distance from Dubai Internet City metro station, close to Mall of the Emirates and Ski Dubai, Dubai Media City and Dubai Internet City. <br/>With its exotic decor, featuring a rooftop pool, a gym, and saunas with panoramic views of Dubai, our hotel offers a rooftop panoramic restaurant and a ground level Ciao restaurant/deli cafÃ©."
983,3254766,"Our Hotel is the first 5 stars Hotel in Lebanon  , located on the top of the hill in Beit Mery , twelve minutes far away from the Airport .It combines both leisure and business travelers ."
984,3395026,"Welcome!<br/><br/>In the hearth of Rome, Lost in Rome Bed & Breakfast is located in an elegant 1930's building, on the last floor (with lift). <br/><br/>Five-minutes walk by Coloseum, Roman Forum, Circus Maximus, Piazza di Spagna and Fontana di Trevi, the house interiors have been restored with modern, warm and elegant furniture. <br/><br/>Our suggest is loose yourself to discover an unusual reality which gives to the City the title of Caput Mundi. <br/><br/> <br/>We wait for you..."
985,3645428,"Arago312 Apartments are located in one of the main streets of Barcelona and 3 minutes walking from the famous Paseo de Gracia, where you can visit some of the best Gaudi's arquitecture, such as La Pedrera or Casa BatllÃ³, or do some shopping on the best boutiques in town. Just walking 15 minutes you will arrive to Plaza CataluÃ±a and Las Ramblas, where you will be able to enjoy the best ambience of Barcelona. <br/>Some meters away from the apartment you will find the metro station Girona, from where you will direct access to the beach area. <br/>All the apartment have the main facilities you will need to enjoy your stay in Barcelona. Some of the apartments also have balcony or a big terraxe. Towels and linens are included on the apartment's price."
986,3694396,"Conveniently located in the heart of Dubai, Al Khoory Executive Hotel is on Al Wasl Road and next to the Iranian Hospital. The wonderfully central location offers ample things to see and do for business and leisure traveler.<br/><br/>The hotel is just 15 minutes from Dubai International Airport and few minutes from Dubai International Convention and Exhibition Centre. Blending contemporary amenities with personalised services, our elegant as well as attractive rooms and suites ensure guests have a truly welcoming and relaxing retreat every time. The hotel has been conceptualized with a sense of welcome environment throughout. It is a place like you will always feel like returning to.<br/><br/>Our fully equipped Business Centre @# and inter-connectable meeting rooms â€œ Dana & Murjan â€œoffer the latest Audio Visual equipment and high-speed wireless internet is available throughout the hotel."
987,3915520,"Designed for the inspired, Vida Downtown Dubai is an urban hub; a place for the next generation of entrepreneurial minds to stay, play and connect. Centrally located on Mohammed Bin Rashid Boulevard in the vibrant Downtown Dubai neighbourhood, Vida is within walking distance of The Dubai Mall, Burj Khalifa and other very popular tourist destinations. Intuitive style, convenience, comfort and sensory stimulation are all on the agenda for discerning guests."
988,3997624,"Set in the very centre of Prague between the Old Town square, Wenceslas square and Charles squares, our Apartments offer the ideal accomodation for your visit in Prague. We offer elegantly furnished apartments with free Wi-Fi, kitchens and work desks.<br/><br/>All of the apartments have wooden floors, satellite TV and dining areas. The tiled bathrooms are equipped with a shower and a bathtub. Some of them have a washing machine and a bidet.<br/><br/>All major sight of Prague are within walking distance - the Orloj (Astronomical clock), St. Nicholas church, National theatre, National Museum, the Rudolfinum, Klementinum and the Opera house. Prague has great night life and you will be located steps away from the best restaurants, bars and clubs.<br/><br/>The apartments are located in several buildings in Prague 1 (Jilska 4, Spalena 27, Opatovicka 2, Vodickova 17, Pricna 4, Naplavni 2), but you need to come pick up the keys to Holeckova 13, that is where check in takes place. <br/><br/>Pictures from all apartments are on display."
989,4035892,"The hotel is housed in a 18th century building and part of the famous â€˜United Europeâ€™ buildings, these are seven houses and every house is an example of a typical building style from seven European countries (England, France, Germany, Russia, Spain, Italy and Holland). The rooms are well equipped with modern facilities to make sure your stay is as comfortable as possible.<br/><br/>The hotel is located at the Vondelpark, near to all Amsterdamâ€™s highlights such as the Rijksmuseum, Van Gogh museum, Albert Cuyp Maket, shops, bars, clubs and restaurants. The Roemer Visscherstraat is a quiet street, so you will be in the city centre of Amsterdam but still have a good night sleep.<br/><br/>The hotel offers many services and facilities such as a private garden with terrace, free wireless internet throughout the building, tickets to various museums and activities, a continental breakfast and free city maps. Our reception is always open (24/7) and we will be happy to help you if you will need any additional services, facilities..."
990,4231000,"Fairmont Bakuâ€”part of the iconic Flame Towers complex - brings 318 superbly appointed guest rooms, including 19 serviced apartments and an array of Fairmont Gold options."
991,4269208,"The apartment-hotel Ai Carmini welcomes its guests with a warm and friendly atmosphere, in a nice environment - modern although rich in ancient charme just from the typical Venetian lobby, with its marble barbacane and the ancient inner well.<br/><br/>Our guests can choose among three different solutions: 3 apartments with bed-room, living room with sofas, kitchen, bathroom antechamber, bathroom; 3 apartments with hall, bed-room, living room with sofas, kitchen, bathroom antechamber, bathroom; 1 attic with large bed-room, living room with sofa, small dining-room, kitchen, bath-room, panoramic terrace.<br/><br/>Thanks to the strategic location â€“ five minutesâ€™walk from Piazzale Roma (ten minutes from the railway station) and five minutesâ€™walk from Accademia â€“ the guests of apartments Ai Carmini can reach the main town attractions in a short time, both on foot and by public water transport services."
992,4340420,"Located close to the Kadikoy-Kartal  Metro Station and just 1minute wallking distance,drive from the two bridges connecting the Asian and European sides of the city.Byotell Hotel Istanbul  is a short drive from Kadikoy, Kalamis Marina and Bagdat st.which is the main street in an upper-scale area with elegant shops offering world famous brands, restaurants with international and local cuisine, pubs and cafes.Explore the oldest district in the city-Kadikoy.Facing the historic city center on the European side of the Bosphorus, <br/>Guest rooms are located in ByOtellâ€™s glass-walled tower and feature panoramic views over the city or the Sea of Marmara.<br/>Flat-screen TVs, satellite channels and free Wi-Fi are just some of the modern in-room amenities.<br/>Palladium Shopping Centre is 1.4 km from ByOtell Asia. Sabiha Gokcen is about 30 km away, and the hotel offers free on-site parking."
993,4421493,"Superbly located in the heart of Milan inside the famous Galleria Vittorio Emanuele II, just few steps away from Duomo square, TownHouse Galleria holds on to its history while providing world-class and design accommodations. The 58 rooms and suites with a stunning view inside the Galleria offer an intimate and elegant hideaway in the historical center of Milan. With its luxury lounges and the Ottagono Restaurant overlooking the center of the Galleria, TownHouse Galleria is the ultimate getaway for the best shopping experience in the fashion district of Milan.The wellness area located on the last floor offers a unique view of the Galleria rooftops. TownHouse Galleria offers other exclusive services: limousine transfers, concierge services, business venue and a pet friendly atmosphere. Furthermore, it hosts the The World of Leonardo Da Vinci Museum, with an exclusive and complimentary access directly from the hotel."
994,4542629,"LaGare hotel Venice is in the heart of Murano Island, famous for its glass works. The hotel is enclosed in the antique walls of an old furnace called â€œconterieâ€� and overlooks the Grand Canal of Murano."
995,4683316,"Paris Hotel Yerevan isÂ Â located in the city centre 100 meters away from the Republic Square.<br/>Within a short period (2 years) the hotel achieved a great reputation and success in the market and is one of the leading hotels in Booking. com http://www. booking. com/hotel/am/paris-yerevan. en and in TripAdvisor.<br/> Guest Rooms: 65 beautifully designed, modern and spacious rooms with balconies, the biggest beds in the city, Smart TV-s<br/> Conference Room with a balcony and daylight<br/> Montmartre Restaurant-Cafe-Bar with an open terrace (as well as for private parties) located on the 12th floor with an impressive view to the city and Mount Ararat<br/>"
996,4707824,"Relax in touch with nature is possible in White House's hotel, an idyllic place to discover the city of Borovets and enjoy a setting with wonderful views of the mountains, hiking, environmental protection and sports.<br/>It is ideal for family, romantic or friends trips.The rooms are divided into different categories, depending on space and needs of each guests."
997,4719417,"Located at the corner of Sok San Road and Angkor Night Market Street, this upscale property, is perfect for guests who want luxury in the heart of the city. Step outside away from the serenity of the foyer and onto busy Sok San which leads to Pub Street and the old market. The Residence is the flagship of the Golden Temple Group which has five properties around the city and, like the others; it boasts an enticing pool, an impressive spa, an intoxicating bar and an appetizing restaurant.<br/><br/>The Residence offers 28 luxury guest rooms and suites with Angkorian-inspired dÃ©cor fused with modern style and flair. All rooms have en-suite shower room with excellent fittings. Rooms are finished to a high standard, offering flat-screen internet TV and a wide range of comforts for guest convenience.<br/><br/>Recognizing the importance of guest service, the team constantly works to improve language skills, proactivity, cultural awareness and interpersonal skills."
998,4845190,Our newly built City Lodge is in the heart of the historical Jewish Quarter of the city center of Budapest.
999,4853806,"City PremiÃ¨re Marina Deluxe Hotel Apartments is located in Dubai Marina water-front in the<br/>most vibrant area, walking distance to Dubai Marina Mall and Marina Metro Station. It is a 34<br/>storey building consists of 142 units with a range of sleek studio and spacious one, two, three and four bedroom apartments. Each apartment has been designed to suit our guestâ€™s needs, enticing them to make themselves at home.<br/><br/>Apartments<br/>Its 142 spacious units with a range of one, two, three and four bedroom apartments, each apartment has been elegantly designed with comprehensive facilities to suit all your professional and personal needs as well as enjoy a breath-taking view of the marina skyline. It consists of 1 studio, 55 one bedroom, 58 two bedrooms, 23 three bedrooms and 5 four bedrooms to choose from."
1000,5346483,"You will soon realize - something is different here. Magdas Hotel is fresh, open-minded and courageous. In short, lÃ¯Â¿Â½ssig (casual), as we like to say in Vienna. Magdas Hotel makes people from all over the world come together, as guests, employees or friends. Enjoy your stay with us and experience Vienna with open eyes. Stay open-minded!"
1001,6172524,"Welcome to the independantly owned Rise Boutique Hotel, Larnacaâ€™s newest, most elegantly furnished hotel, where every guest has the privilege to enjoy affordable luxurious accommodation.<br/><br/>Set in an enviable prime location in the centre of the city, guests can enjoy a short stroll to the famous Finikoudes promenade or to the main shops, omitting the need for car hiring.<br/><br/>A vibrant hotel with relaxing rooms, attentive service yet unobtrusive, rich quality cuisine, The Rise Boutique Hotel offers luxury accommodation for everyone to enjoy."
1002,6172733,"In the heart of the historical centre of Rome, The Tribune Hotel welcomes its guest in a prime location and just steps away from Villa Borghese gardens, Via Veneto, and the main attractions of the Eternal City. The Tribune Hotel looks forward to welcoming its guests to the modern design furnishings, offering welcoming cosy and bright ambiance with a wide range of high quality services. <br/><br/>The rooms and suites are equipped with large comfortable king-size, en suite bathroom with shower or bathtub, satellite TV,  minibar, complimentary Wi-Fi Internet connection and a kettle with a selection of teas and coffee. At the exclusive Lounge Bar you can enjoy a moment of total relaxation while treating yourself to your favourite drink or a cocktail mixed with the skill of our expert barmen."
1003,6209223,"Luxurious 4-star hotel, situated in socks with the grandiose Commerce Square, Cais das Colunas and Avenida Ribeira das Naus.<br/> <br/>The hotel has 50 rooms, between Superior and Executive categories, decorated in a contemporary way, being possible of some of them to see the Lisbon Cathedral.<br/><br/>The recent improvements made in this area of Lisbon, make this place one of the most desirable to stroll, enjoying all the commercial and recreational offer. Nearby are also the areas of Chiado and Rossio, or for lovers of bars and nightclubs, we have a 15-minute walk to Bairro Alto or Cais do SodrÃ©."
1004,6817457,"Located in the city centre, 200 m from the Station of the Funicular, Astoria Tbilisi offers a terrace. 24-hour front desk, concierge service and tour desk are provided by the hotel. Free WiFi and free private parking are available on site.<br/><br/>The rooms provide air conditioning, a balcony, fridge, electric kettle and flat-screen TV with satellite channels.<br/><br/>Guests can dine in the hotelâ€™s restaurant, room service and breakfasts in the room are provided upon request. Other facilities include a bar and meeting facilities.<br/><br/>Tbilisi Funicular is 700 m away and the Freedom Square is a 15-minute walk from the property. Tbilisi Train Station is 10 km away, and Tbilisi International Airport is 19 km from Astoria Tbilisi."
1005,7048076,"Conveniently nestled, just in 15 minutes from â€œHaydar Aliyevâ€� International Airport and 15 minutes away from the city center by car, the brilliant five-star Rich Hotel offers a great advantage to the guests with is sincere and attentive sense of hospitality and comfort.Guest Services<br/><br/>			7/24 Guest Services<br/>			Bellboy & Vale Concierge<br/>			Restaurants & Bars<br/>			Meeting Rooms<br/>			Airport & City Transfers (upon request)<br/>			Fiber-Optic Wireless Internet<br/>			Private Parking<br/>			Laundry/Dry Cleaning<br/>			SPA Center (Indoor Pool, Turkish Hamam, Sauna, Steam Bath, Massage Rooms, GYM)<br/>			Tour arrangements (upon request)<br/>			Touristic Visa Assistance<br/>GUEST ROOMS128 Rooms<br/><br/>	(54 Deluxe Twin, 64 Deluxe Double, 10 Deluxe Connecred)<br/><br/>Central heating & cooling system<br/>In-room safe<br/>Direct dial telephone<br/>Walk in Shower<br/>Flat screen LCD television<br/>Hairdryer<br/>Mini bar<br/>Tea and Coffee Sets<br/>Bath amenities"
1006,7266513,"Shangri-La Hotel, Colombo benefits from a prime location by the sea that is in the heart of the business district and buzzing social hotspot. It offers some of the finest, most modern accommodation in the country, with 500 luxurious guest rooms and suites, and 41 serviced apartments.<br/>Hotel's outstanding restaurants and bars, and the exclusive Horizon Club Lounge is the largest of its kind in Colombo.<br/>Shangri-La's world-renowned CHI, The Spa presents 7 private rooms and a soothing selection of traditional Sri Lankan and Asian treatments and therapies. The spa is complemented by a state-of-the-art, 24-hour Health Club and one of the largest outdoor swimming pools in Colombo."
1007,8440204,"Aya Beach Bungalow is a newly built resort, located in an evocative part of Kizimkazi, it has 12 furnished bungalows with balcony and a tropical garden which is perfect for relaxing holiday.  The buildings are built with brick and roofed with palm leaves. The interior has neutral decorations of the rooms and designed with the local furniture of Zanzibar. Fitted with a spacious double bed, wardrobe, mosquito nets,  Air conditioning/fans, bathrooms with separate showers, hair dryers and free WIFI at reception and restaurant area. Some of the furniture is made from recycled fishing boats, which makes the environment have a unique design. The rooms are spacious and lively with a sea view from the balcony.<br/><br/>Restaurant Charming Atmosphere  <br/>Our restaurant is at the edge of a small cliff overlooking the ocean with laid back  atmosphere. Our guests can see the fishermen market in the early morning hours or enjoy breath taking sunsets in the evening."
1008,8545600,"Jaaneman is an elegant boutique hotel in the bohemian heart of the Marrakech medina.<br/>It is refined oasis of urbane flamboyance and sophistication a stoneâ€™s throw away from the timeless bustle of the souks and the vibrant rhythms of the markets.<br/>Classical style meets eclectic harmony in a soft symphony of delicate refinement, indulgent comfort and impeccably tailored service.<br/><br/>Jaaneman is an Indian word that literally means â€˜Soul of Meâ€™ but translates into â€˜My loveâ€™ or â€˜darlingâ€™. Swept away in the soft shadows of the ancient city where poetry flickers by candlelight, one can almost hear it whispered.<br/><br/>The riad is located in the Dar el Bacha quarter of the old town and a few meters away from the Dar el Bacha palace which was originally built for Marrakech's Pacha, Thami El Glaoui, and his harem. Today, the palace is still in use by the Kingâ€™s brother and nestles at the heart of a thriving antiques district. <br/><br/>Jaaneman offers only 5 individually decorated suites, each with their own loving touch."
1009,8568445,"Centrally located next to the UNESCO world heritage site of Hamburger Speicherstadt, is the brand new Adina Apartment Hotel Hamburg Speicherstadt â€“ your other address in Hamburg. In the heart of the city and close to the main shopping district, the Elbphilharmonie,Â the 202 room apartment hotel offers studio rooms as well as one & two bedroom apartments. Situated on the famous Spiegel Island right beside the beautiful Elbe River, the hotelÂ´s three creative conference spaces, all with natural light, are catered by the stunningÂ restaurant. The hotelÂ´s lobby bar will be sure a place to meet and unwind for the local community."
1010,8629716,"Situated in Tbilisi, this hotel is close to Abanotubani Sulphur Baths, Metekhi Church and Narikala Fortress. Also nearby are Freedom Square and Aerial Tramway in Tbilisi.<br/>Along with a restaurant, this smoke-free hotel has an indoor pool and an outdoor pool. Free buffet breakfast, free WiFi in public areas and free self parking are also provided. Additionally, a bar/lounge, a poolside bar and a rooftop terrace are on-site.<br/>All 55 rooms feature thoughtful touches such as bathrobes and slippers, plus complimentary wireless Internet access and plasma TVs with cable channels. Other amenities available to guests include 24-hour room service, minibars and electric kettles."
1011,8650145,"Tiflis Hotel is situated 1-minute walk from Marjanishvili Metro Station in Tbilisi. Free WiFi and free private parking are available on site.<br/><br/>The rooms come with a flat-screen TV with cable channels. The bathrooms are equipped with a hairdryer.<br/><br/>Guests can dine in the hotel's restaurant. Vegan and vegetarian food can be arranged upon request. Room service is provided. Property also arranges tours around Georgia at a surcharge. You can enjoy relaxing massage sessions at an additional fee upon your request<br/><br/>Guests can enjoy professional relaxing massage.<br/><br/>Freedom Square is a 10-minute metro ride from the property. Tbilisi Train Station is 5 km away, and Tbilisi International Airport is 20 km from Tiflis Hotel."
1012,8655475,"Located in the historic part of Tbilisi, within a 5-minute walk of Avlabari Metro Station, Old Metekhi Hotel features free WiFi.Freedom Square and Tbilisi Botanical Garden are a 15-minute walk from the property. Tbilisi Train Station is 4 km away, and Tbilisi International Airport is 15 km from Old Metekhi Hotel. Shuttle services are provided upon request."
